ndims,mode,dist_sigma,nsamples,c2st_score,crossvalid,total_cvtime_sec,nfolds,sklearn_version
10,nn,0.75,8096,0.8221124150710315,6,1231.364823102951,10,1.0.2
10,nn,0.75,8096,0.8319950586781965,7,1231.364823102951,10,1.0.2
10,nn,0.75,8096,0.8363187152563311,8,1231.364823102951,10,1.0.2
10,nn,0.75,8096,0.8289067325509574,9,1231.364823102951,10,1.0.2
10,nn,1.0,128,0.9615384615384616,0,6.457927703857422,10,1.0.2
10,nn,1.0,128,1.0,1,6.457927703857422,10,1.0.2
10,nn,1.0,128,0.9230769230769231,2,6.457927703857422,10,1.0.2
10,nn,1.0,128,0.8461538461538461,3,6.457927703857422,10,1.0.2
10,nn,1.0,128,0.8846153846153846,4,6.457927703857422,10,1.0.2
10,nn,1.0,128,0.9615384615384616,5,6.457927703857422,10,1.0.2
10,nn,1.0,128,0.92,6,6.457927703857422,10,1.0.2
10,nn,1.0,128,0.92,7,6.457927703857422,10,1.0.2
10,nn,1.0,128,0.92,8,6.457927703857422,10,1.0.2
10,nn,1.0,128,0.92,9,6.457927703857422,10,1.0.2
10,nn,1.0,256,0.8846153846153846,0,18.24162220954895,10,1.0.2
10,nn,1.0,256,0.8653846153846154,1,18.24162220954895,10,1.0.2
10,nn,1.0,256,0.9215686274509803,2,18.24162220954895,10,1.0.2
10,nn,1.0,256,0.9215686274509803,3,18.24162220954895,10,1.0.2
10,nn,1.0,256,0.7843137254901961,4,18.24162220954895,10,1.0.2
10,nn,1.0,256,0.9215686274509803,5,18.24162220954895,10,1.0.2
10,nn,1.0,256,0.8431372549019608,6,18.24162220954895,10,1.0.2
10,nn,1.0,256,1.0,7,18.24162220954895,10,1.0.2
10,nn,1.0,256,0.9215686274509803,8,18.24162220954895,10,1.0.2
10,nn,1.0,256,0.9215686274509803,9,18.24162220954895,10,1.0.2
10,nn,1.0,512,0.883495145631068,0,32.48452019691467,10,1.0.2
10,nn,1.0,512,0.912621359223301,1,32.48452019691467,10,1.0.2
10,nn,1.0,512,0.912621359223301,2,32.48452019691467,10,1.0.2
10,nn,1.0,512,0.9223300970873787,3,32.48452019691467,10,1.0.2
10,nn,1.0,512,0.8921568627450981,4,32.48452019691467,10,1.0.2
10,nn,1.0,512,0.9215686274509803,5,32.48452019691467,10,1.0.2
10,nn,1.0,512,0.8823529411764706,6,32.48452019691467,10,1.0.2
10,nn,1.0,512,0.9215686274509803,7,32.48452019691467,10,1.0.2
10,nn,1.0,512,0.9313725490196079,8,32.48452019691467,10,1.0.2
10,nn,1.0,512,0.9411764705882353,9,32.48452019691467,10,1.0.2
10,nn,1.0,1024,0.9121951219512195,0,95.90080428123474,10,1.0.2
10,nn,1.0,1024,0.9365853658536586,1,95.90080428123474,10,1.0.2
10,nn,1.0,1024,0.9073170731707317,2,95.90080428123474,10,1.0.2
10,nn,1.0,1024,0.9024390243902439,3,95.90080428123474,10,1.0.2
10,nn,1.0,1024,0.8829268292682927,4,95.90080428123474,10,1.0.2
10,nn,1.0,1024,0.8975609756097561,5,95.90080428123474,10,1.0.2
10,nn,1.0,1024,0.9121951219512195,6,95.90080428123474,10,1.0.2
10,nn,1.0,1024,0.9073170731707317,7,95.90080428123474,10,1.0.2
10,nn,1.0,1024,0.9068627450980392,8,95.90080428123474,10,1.0.2
10,nn,1.0,1024,0.9215686274509803,9,95.90080428123474,10,1.0.2
10,nn,1.0,2048,0.9292682926829269,0,155.38958072662354,10,1.0.2
10,nn,1.0,2048,0.9170731707317074,1,155.38958072662354,10,1.0.2
10,nn,1.0,2048,0.8902439024390244,2,155.38958072662354,10,1.0.2
10,nn,1.0,2048,0.9170731707317074,3,155.38958072662354,10,1.0.2
10,nn,1.0,2048,0.9073170731707317,4,155.38958072662354,10,1.0.2
10,nn,1.0,2048,0.9195121951219513,5,155.38958072662354,10,1.0.2
10,nn,1.0,2048,0.9242053789731052,6,155.38958072662354,10,1.0.2
10,nn,1.0,2048,0.9144254278728606,7,155.38958072662354,10,1.0.2
10,nn,1.0,2048,0.8973105134474327,8,155.38958072662354,10,1.0.2
10,nn,1.0,2048,0.9364303178484108,9,155.38958072662354,10,1.0.2
10,nn,1.0,8096,0.9185185185185185,0,837.5820505619049,10,1.0.2
10,nn,1.0,8096,0.9018518518518519,1,837.5820505619049,10,1.0.2
10,nn,1.0,8096,0.9147621988882026,2,837.5820505619049,10,1.0.2
10,nn,1.0,8096,0.922791846819024,3,837.5820505619049,10,1.0.2
10,nn,1.0,8096,0.9061148857319333,4,837.5820505619049,10,1.0.2
10,nn,1.0,8096,0.916615194564546,5,837.5820505619049,10,1.0.2
10,nn,1.0,8096,0.9122915379864114,6,837.5820505619049,10,1.0.2
10,nn,1.0,8096,0.9116738727609636,7,837.5820505619049,10,1.0.2
10,nn,1.0,8096,0.9203211859172329,8,837.5820505619049,10,1.0.2
10,nn,1.0,8096,0.9092032118591723,9,837.5820505619049,10,1.0.2
10,nn,1.25,128,0.9615384615384616,0,8.01132845878601,10,1.0.2
10,nn,1.25,128,1.0,1,8.01132845878601,10,1.0.2
10,nn,1.25,128,1.0,2,8.01132845878601,10,1.0.2
10,nn,1.25,128,0.9615384615384616,3,8.01132845878601,10,1.0.2
10,nn,1.25,128,0.8846153846153846,4,8.01132845878601,10,1.0.2
10,nn,1.25,128,0.9230769230769231,5,8.01132845878601,10,1.0.2
10,nn,1.25,128,1.0,6,8.01132845878601,10,1.0.2
10,nn,1.25,128,0.92,7,8.01132845878601,10,1.0.2
10,nn,1.25,128,0.96,8,8.01132845878601,10,1.0.2
10,nn,1.25,128,0.96,9,8.01132845878601,10,1.0.2
10,nn,1.25,256,0.9423076923076923,0,16.43439483642578,10,1.0.2
10,nn,1.25,256,0.9615384615384616,1,16.43439483642578,10,1.0.2
10,nn,1.25,256,0.9215686274509803,2,16.43439483642578,10,1.0.2
10,nn,1.25,256,0.9411764705882353,3,16.43439483642578,10,1.0.2
10,nn,1.25,256,0.9803921568627451,4,16.43439483642578,10,1.0.2
10,nn,1.25,256,0.9215686274509803,5,16.43439483642578,10,1.0.2
10,nn,1.25,256,0.9607843137254902,6,16.43439483642578,10,1.0.2
10,nn,1.25,256,0.9803921568627451,7,16.43439483642578,10,1.0.2
10,nn,1.25,256,0.9411764705882353,8,16.43439483642578,10,1.0.2
10,nn,1.25,256,0.9607843137254902,9,16.43439483642578,10,1.0.2
10,nn,1.25,512,0.941747572815534,0,37.954694747924805,10,1.0.2
10,nn,1.25,512,0.9805825242718447,1,37.954694747924805,10,1.0.2
10,nn,1.25,512,0.912621359223301,2,37.954694747924805,10,1.0.2
10,nn,1.25,512,0.9611650485436893,3,37.954694747924805,10,1.0.2
10,nn,1.25,512,0.9313725490196079,4,37.954694747924805,10,1.0.2
10,nn,1.25,512,0.9411764705882353,5,37.954694747924805,10,1.0.2
10,nn,1.25,512,0.9313725490196079,6,37.954694747924805,10,1.0.2
10,nn,1.25,512,0.9705882352941176,7,37.954694747924805,10,1.0.2
10,nn,1.25,512,0.9705882352941176,8,37.954694747924805,10,1.0.2
10,nn,1.25,512,0.9411764705882353,9,37.954694747924805,10,1.0.2
10,nn,1.25,1024,0.9463414634146341,0,65.02123880386353,10,1.0.2
10,nn,1.25,1024,0.9658536585365853,1,65.02123880386353,10,1.0.2
10,nn,1.25,1024,0.9707317073170731,2,65.02123880386353,10,1.0.2
10,nn,1.25,1024,0.9658536585365853,3,65.02123880386353,10,1.0.2
10,nn,1.25,1024,0.9658536585365853,4,65.02123880386353,10,1.0.2
10,nn,1.25,1024,0.9658536585365853,5,65.02123880386353,10,1.0.2
10,nn,1.25,1024,0.9365853658536586,6,65.02123880386353,10,1.0.2
10,nn,1.25,1024,0.9609756097560975,7,65.02123880386353,10,1.0.2
10,nn,1.25,1024,0.9656862745098039,8,65.02123880386353,10,1.0.2
10,nn,1.25,1024,0.9411764705882353,9,65.02123880386353,10,1.0.2
10,nn,1.25,2048,0.9585365853658536,0,120.53906226158142,10,1.0.2
10,nn,1.25,2048,0.9536585365853658,1,120.53906226158142,10,1.0.2
10,nn,1.25,2048,0.9439024390243902,2,120.53906226158142,10,1.0.2
10,nn,1.25,2048,0.948780487804878,3,120.53906226158142,10,1.0.2
10,nn,1.25,2048,0.9609756097560975,4,120.53906226158142,10,1.0.2
10,nn,1.25,2048,0.9707317073170731,5,120.53906226158142,10,1.0.2
10,nn,1.25,2048,0.9682151589242054,6,120.53906226158142,10,1.0.2
10,nn,1.25,2048,0.9682151589242054,7,120.53906226158142,10,1.0.2
10,nn,1.25,2048,0.9511002444987775,8,120.53906226158142,10,1.0.2
10,nn,1.25,2048,0.9682151589242054,9,120.53906226158142,10,1.0.2
10,nn,1.25,8096,0.9722222222222222,0,580.1094274520874,10,1.0.2
10,nn,1.25,8096,0.9592592592592593,1,580.1094274520874,10,1.0.2
10,nn,1.25,8096,0.9629400864731316,2,580.1094274520874,10,1.0.2
10,nn,1.25,8096,0.9623224212476837,3,580.1094274520874,10,1.0.2
10,nn,1.25,8096,0.967881408276714,4,580.1094274520874,10,1.0.2
10,nn,1.25,8096,0.9635577516985794,5,580.1094274520874,10,1.0.2
10,nn,1.25,8096,0.9672637430512662,6,580.1094274520874,10,1.0.2
10,nn,1.25,8096,0.9567634342186535,7,580.1094274520874,10,1.0.2
10,nn,1.25,8096,0.9654107473749228,8,580.1094274520874,10,1.0.2
10,nn,1.25,8096,0.9672637430512662,9,580.1094274520874,10,1.0.2
10,nn,1.5,128,1.0,0,6.886920690536499,10,1.0.2
